PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
6469004;"Centro Cultural Mercado de Ibiza (Retiro)";"";"De lunes a viernes, de 9 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"2 salas de lectura y estudio 6 aulas Zona wifi";"Metro: Ibiza (línea 9)  Bus: 2, 15, 26, 61, 63, 215, C2, 20, 152, C1";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbeab973f50e7310VgnVCM1000000b205a0aRCRD";"IBIZA";"CALLE";"V";"8";"1ª";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442533";"4474392";"40.41817872037522";"-3.677376337125393";"915 572 601";"";"ccibiza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1933;"Centro Cultural Meseta de Orcasitas (Usera)";"";"De lunes a viernes, 9:30 a 13:30 y de 17 a 20 horas. Julio, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 Sala de exposiciones 1 Salón de actos / auditorio (aforo 280 personas)  Salas de ensayo   Aulas  Zona wifi";"Renfe: Orcasitas (C5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"ASOCIACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439882";"4469031";"40.36969488211539";"-3.7081179166391824";"913 415 677";"";"ccmesetaorcasitas@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1955;"Centro Cultural Miguel Hernández (Latina)";"Información general en el teléfono: 91 706 63 00. Correo electrónico: ccmiguelh@madrid.es . Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  Lunes a Viernes de 9 a 14 horas y de 16 a 18 horas.";"Sala de exposiciones. Sala de lectura y estudio. Salón de actos y auditorio con aforo máximo para 154 personas.    7 aulas. Zona WIFI.";"Autobuses de laEMT. Líneas: 34, 39, 117 y 139. Cercanías RENFE: Línea C 5. Estación: Las Águilas.";"En la misma sede esta ubicada la Sala de Estudios Miguel Hernández.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD";"SERRADILLA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"433622";"4470101";"40.378853797128336";"-3.7819616113032115";"917 066 300 / 917 108 523";"";"ccmiguelh@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1972;"Centro Cultural Moncloa (Moncloa - Aravaca)";"";"De lunes a viernes, de 9:30 a 13:30 y de 17 a 19 horas.   Verano: De lunes a viernes de 9:30 a 14 horas.   Semana de San Isidro: De lunes a viernes de 9:30 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 sala de exposiciones. Salón de actos / auditorio. Piano de media cola.";"Metro: Moncloa (líneas 3, 6).";"";"2,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD";"MONCLOA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"439028";"4476311";"40.435209440386444";"-3.718872513851534";"";"";"ccmoncloa@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1932;"Centro Cultural Nicolás Salmerón (Chamartín)";"";"Horario de secretaría del centro cultural:  De lunes a viernes, de 9 a 14 y de 16 a 18 horas.  Julio, de lunes a viernes, de 9 a 15 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 Sala de exposiciones 1 Salón de actos / auditorio (aforo 234 personas)  20 aulas   Zona wifi";"Metro: Concha Espina (línea 9), Prosperidad (línea 4), Cruz del Rayo (línea 9)  Bus: 16, 29, 52";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"MANTUANO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442658";"4477740";"40.44834125150792";"-3.6761992414203526";"915 103 751";"";"ccnsalmeron@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1934;"Centro Cultural Orcasur (Usera)";"";"De lunes a jueves, de 10 a 14 y de 16:30 a 19:30 horas. Viernes, de 10 a 14 horas.   Julio, lunes a viernes, de 10 a 14 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"1 salón de actos / auditorio. Aforo 255 personas 5 aulas Zona wifi 3 gimnasios, patio interior, espacio acristalado";"Renfe: Orcasitas (C5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"PUEBLO";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"913 188 090";"";"ccorcasur@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1952;"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"";"De 8:30 a 22 horas, de lunes a viernes  Sábados: de 09 a 22 horas  Julio y agosto: De 8:30 a 21 horas de lunes a viernes, sábados cerrados.  Septiembre: De 09 a 22 horas de lunes a viernes, sábados cerrados.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Salón de actos / auditorio (aforo 246 personas) 2 aulas Sala de ensayo (se utiliza el auditorio del centro) Gimnasio Máquinas vending Biblioteca de Ciudad Lineal ubicada en el Centro Cultural Zona wifi";"Metro: Ciudad Lineal (línea 5)";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445948";"4476395";"40.43644651057092";"-3.6372924261150033";"917 767 810";"";"ccprincipeasturias@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1920;"Centro Cultural Puerta de Toledo (Centro)";"";"De lunes a jueves, de 9 a 14 y de 15 a 17 horas. Viernes, de 9 a 13:30 horas. Jullio y septiembre de 9 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio (aforo 100 personas) 5 aulas Zona wifi";"Metro: Puerta de Toledo (línea 5).  Bus: 17, 41, 18, 23, 35, C03, C2, 148, SE712, 3, C1  Bicimad: Estación 45 (Glorieta Puerta de Toledo, 1)  Aparcamiento: Puerta Toledo (64), Glorieta Puerta Toledo con vuelta Capitán Salazar Martínez";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD";"GRAN VIA DE SAN FRANCISCO";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439593";"4473220";"40.40741060830642";"-3.7119168856897677";"913 662 728";"";"ccptoledo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
114978;"Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca)";"";"Horario secretaría:  De lunes a jueves, de 9 a 14 y de 15 a 18 horas. Viernes, de 9 a 14 horas.  Horario de San Isidro: de lunes a jueves de 9 a 14 hoas y de 15 a 18 horas. Viernes de 9 a 14 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (planta baja) (aforo 65 personas) Aulas Zona wifi";"Consulta los siguientes enlaces";"";"1,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"ENRIQUE D'ALMONTE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443759";"4474815";"40.42206923419431";"-3.6629608041639368";"915 570 808";"";"quintadelberro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
4703422;"Centro Cultural San Francisco La Prensa (Carabanchel)";"";"De lunes a jueves, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Julio, de lunes a jueves, de 10 a 13 horas, Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Salón de actos / auditorio (aforo 216 personas) 6 aulas  Zona wifi 2 gimnasios";"Metro: San Francisco (línea 11)  Bus: 108";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD";"ALISEDA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437044";"4469856";"40.37691447788016";"-3.7416256113806847";"914 284 911";"";"ccprensa@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1958;"Centro Cultural San Juan Bautista (Ciudad Lineal)";"";"De 9 a 22 horas, de lunes a sábados.  Julio: De 9 a 15 horas de lunes a viernes, sábados cerrados.  Agosto: cerrado.  Septiembre: De 9 a 22 horas de lunes a viernes, sábados cerrados.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Salón de actos / auditorio (aforo 277) 8 Aulas Zona wifi";"Metro: Avenida de la Paz (línea 4)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"SAN NEMESIO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444202";"4478162";"40.45224710166";"-3.658029027767765";"914 157 705";"";"ccsanjuanbautista@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"
115404;"Centro Cultural Sara Montiel (Latina)";"Información general en el teléfono: 91 512 08 90. Correo electrónico: cccampamento@madrid.es . Información sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Trámites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas de lunes a viernes. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  De lunes a viernes de 9 a 14 horas y de 16:30 a 19 horas.";"Sala de exposiciones. Sala de lectura y estudio.  Salón de actos y auditorio con aforo máximo para 170 personas.  8 aulas. Zona WIFI.";"Metro de Madrid. Líneas 10, Metro Ligero 2 y Metro Ligero 3. Estación: Colonia Jardín. Autobuses de la EMT: Línea 65 y línea H.";"En la misma sede está ubicada la sala de estudio Sara Montiel.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"BOADILLA DEL MONTE";"CARRETERA";"V";"40";"";"";"";"";"MADRID";"MADRID";"28024";"5";"CAMPAMENTO";"10";"LATINA";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"915 120 890";"";"ccsaramontiel@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1994;"Centro Cultural Usera 1";"";"De lunes a viernes, de 9 a 13 y de 17 a 19 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones 4 aulas  1 sala de ensayo (aula sin insonorización)  Zona wifi";"Metro: Plaza Elíptica (línea 6)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"49";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439635";"4470301";"40.381114597104194";"-3.711149675992656";"915 887 214";"";"ccusera@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
7416137;"Centro Cultural Usera 2";"";"Atención al público en el Centro Cultural Usera 1.   De lunes a viernes, de 9 a 13 y de 17 a 19 horas. Julio, agosto y septiembre, cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"3 aulas";"Metro: Usera (línea 6)  Bus: 6";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cadb2cffdc15410VgnVCM1000000b205a0aRCRD";"FELIPE CASTRO";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439814";"4470653";"40.38430441585109";"-3.709071424745629";"914 764 204";"";"ccusera@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
123948;"Centro Cultural Valdebernardo (Vicálvaro)";"";"De lunes a viernes de 9 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Sala de exposiciones. 2 salas de lectura y estudio. Salón de actos / Auditorio (Aforo: 280 personas). Salas de ensayo. 14 aulas. Zona wifi.";"Metro: Valdebernardo (línea 9).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"21";"";"";"";"";"MADRID";"MADRID";"28032";"2";"VALDEBERNARDO";"19";"VICALVARO";"447278";"4472321";"40.399832138328044";"-3.6212720265227873";"913 016 460 / 913 016 462";"";"ccvaldebernardo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1980;"Centro Cultural Zazuar (Villa de Vallecas)";"";"De lunes a viernes, de 9 a 13:30 y de 15 a 19:30 horas. Verano, de lunes a viernes, de 9 a 13:30 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Salón de actos / auditorio (aforo 164 butacas) 6 aulas Zona wifi";"Consulta los siguientes enlaces:";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"ZAZUAR";"CENTRO CULTURAL";"T";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"448540";"4470444";"40.383003853666146";"-3.60624904964931";"913 322 529";"";"cczazuar@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1914;"Centro Cultural - Centro Socio Cultural Villa de Barajas";"";"De lunes a viernes, de 9 a 14 y de 15 a 17 horas.   En el mes de agosto los dos centros permanecen cerrados.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"3 salas de exposiciones Salón de actos / auditorio (aforo: 103 personas) 11 aulas Zona wifi 2 gimnasios";"Metro: Barajas (línea 8)  Bus: 101, 105, 115";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"BOTICA";"CALLE";"V";"7";"";"";"";"y 10";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"450962";"4480446";"40.47324881250678";"-3.5784908616003723";"913 291 803";"";"ccvillabarajas@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
11866017;"Centro de Ciberseguridad del Ayuntamiento de Madrid (CCMAD)";"El Centro de Ciberseguridad se ubica en las instalaciones de Informática Ayuntamiento de Madrid (IAM) es un Organismo Autónomo del Ayuntamiento de Madrid adscrito a la Coordinación General de la Alcaldía, a través de la Dirección General de la Oficina Digital, especializado en materias relacionadas con las Tecnologías de la Información y la Comunicación en el Ayuntamiento de Madrid y sus Organismos Autónomos.";"";"";"Metro: García Noblejas (línea 7)  Bus: 105, 28, 4, 70";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fc5ce0c57ec4810VgnVCM2000001f4a900aRCRD";"ALBARRACIN";"CALLE";"NUM";"33";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446472";"4475961";"40.432559809835496";"-3.6310855640348203";"";"";"";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OrganismosEmpresasMunicipales"
1916;"Centro de Cultura Contemporánea Conde Duque";"El Centro de Cultura Contemporánea Condeduque, de adscripción municipal, se plantea como un espacio de acceso a la cultura contemporánea a través de una programación diversa e innovadora. Un lugar de vida, un centro público para difundir y compartir prácticas artísticas y culturales, abierto a toda la ciudadanía de Madrid.";"Centro: lunes a sábado, de 9 a 21 horas. Domingos y festivos, de 10:30 a 14 horas. Lunes, cerrados las salas exposiciones y las taquillas. Cerrado 24, 25 y 31 diciembre y 1 enero.   Exposiciones: martes a sábado, de 10 a 14 y de 17:30 a 21 horas. Domingos y festivos, de 10:30 a 14 hotas.   Taquilla: de 17:30 a 20:30 horas, de martes a viernes. Los fines de semana la taquilla abrirá dos horas antes del inicio de la función.";"Sala Polivalente: Esta sala ofrece un uso muy variado con un aforo total de 166 personas.  Sala de Bóvedas: Ubicada en la planta -2 del edificio. Cuenta con un aforo de 191 personas.   Auditorio:  1301,58 m&amp;sup2; y un aforo de 260 plazas (de las cuales dos son para espectadores en silla de ruedas y dos para acompañantes).  Teatro Conde Duque : Espacio escénico, caracterizado por su versatilidad y dotación técnica. Con una escena de 12 por 17 metros de superficie y un peine de 5,99 metros de altura. Aforo 253 localidades (de las cuales hay 4 para personas con minusvalía y sus acompañantes).   Salas de Ensayo : Conde Duque cuenta con dos grandes salas de ensayo (una destinada a propuestas teatrales y otra para danza) como complemento al Teatro.   Salón de Actos: En el Salón de Actos se desarrollan conferencias, seminarios, proyecciones audiovisuales, talleres, encuentros, presentaciones y muchas otras actividades. Se caracteriza por su versatilidad y está ubicado sobre el vestíbulo principal, desde el que tiene acceso directo. Tiene capacidad para 270 personas y sirve de apoyo a toda la programación que se genera desde el centro.  Zona wifi.";"Metro: Ventura Rodríguez (línea 3), San Bernardo (líneas 2 y 4), Noviciado (línea 2), Plaza de España (líneas 3 y 10).  Bus: 002, 001, 1, 133, 138, 2, 44, C1, 74m C2, 21, C03.  Bicimad: Estación 13 (calle Conde Duque, 22).";"Teléfono de información de actividades culturales: 913 184 450  Teléfono de atención al espectador: 913 184 700 (de martes a domingo, de 10:30 a 14:30 y de 16:30 a 20:30 horas)  Teléfono de taquilla: 649 426 125 (de martes a viernes de 17:30 a 20:30 horas)   Venta de entradas.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"y 11";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
11526686;"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"";"Octubre a marzo   De martes a sábado de 10 a 14 y 15:30 a 18 horas. Domingos  y festivos, de 10 a 14:0 horas.   Abril, mayo, junio y septiembre   De martes a sábado, de 10 a 14 y de 17 a 19:30 horas.  Domingos  y festivos, de 10 a 14 horas.    Julio   De martes a domingo y festivos, de 10 a 14 horas.   Agosto cerrado.";"Sala de exposiciones Sala de lectura Salón de actos/auditorio (aforo 100 personas) 2 aulas Zona wifi  El auditorio/edificio histórico tiene una acústica muy especial.";"Renfe: Doce de Octubre (C5)  Metro: Hospital 12 de Octubre (línea 3)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"DOCTOR TOLOSA LATOUR";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"914 801 318";"";"centro.marisstella@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
