ID,DISTRITO,same_as_wikidata_distrito,BARRIO,same_as_wikidata_barrio,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
11111369848,Carabanchel,https://wikidata.org/entity/Q1001991,COMILLAS,https://wikidata.org/entity/Q955844,TURISMO,CeroEmisiones,PHEV
11116675721,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
11116163261,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
11116100687,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
771878149,Chamberi,https://wikidata.org/entity/Q1763370,GAZTAMBIDE,https://wikidata.org/entity/Q10288587,TURISMO,CeroEmisiones,PHEV
77128334,Chamberi,https://wikidata.org/entity/Q1763370,GAZTAMBIDE,https://wikidata.org/entity/Q10288587,TURISMO,CeroEmisiones,ELECTRICO
771446955,Chamberi,https://wikidata.org/entity/Q1763370,GAZTAMBIDE,https://wikidata.org/entity/Q10288587,TURISMO,ECO,PHEV
11112261723,Carabanchel,https://wikidata.org/entity/Q1001991,OPANEL,https://wikidata.org/entity/Q3813756,TURISMO,CeroEmisiones,PHEV
11112241710,Carabanchel,https://wikidata.org/entity/Q1001991,OPANEL,https://wikidata.org/entity/Q3813756,TURISMO,CeroEmisiones,PHEV
11112528562,Carabanchel,https://wikidata.org/entity/Q1001991,OPANEL,https://wikidata.org/entity/Q3813756,TURISMO,CeroEmisiones,ELECTRICO
1111219419,Carabanchel,https://wikidata.org/entity/Q1001991,OPANEL,https://wikidata.org/entity/Q3813756,TURISMO,CeroEmisiones,PHEV
11112552220,Carabanchel,https://wikidata.org/entity/Q1001991,OPANEL,https://wikidata.org/entity/Q3813756,TURISMO,CeroEmisiones,ELECTRICO
997916424,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,PHEV
997177011,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,ELECTRICO
997143482,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,PHEV
997977490,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,ELECTRICO
997626910,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,ELECTRICO
997745967,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,PHEV
997525727,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,PHEV
997149272,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,ELECTRICO
99794026,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,ELECTRICO
997505880,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,CeroEmisiones,PHEV
11117657850,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,PHEV
11117888003,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,ELECTRICO
11117303814,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,PHEV
11117597476,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,ELECTRICO
11117231649,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,ECO,PHEV
772166990,Chamberi,https://wikidata.org/entity/Q1763370,ARAPILES,https://wikidata.org/entity/Q10856744,TURISMO,CeroEmisiones,PHEV
772567778,Chamberi,https://wikidata.org/entity/Q1763370,ARAPILES,https://wikidata.org/entity/Q10856744,TURISMO,CeroEmisiones,ELECTRICO
772115941,Chamberi,https://wikidata.org/entity/Q1763370,ARAPILES,https://wikidata.org/entity/Q10856744,TURISMO,CeroEmisiones,PHEV
997674,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARAVACA,https://wikidata.org/entity/Q3314682,TURISMO,EtiquetaC,ELECTRICO
772757476,Chamberi,https://wikidata.org/entity/Q1763370,ARAPILES,https://wikidata.org/entity/Q10856744,TURISMO,ECO,PHEV
772202644,Chamberi,https://wikidata.org/entity/Q1763370,ARAPILES,https://wikidata.org/entity/Q10856744,TURISMO,ECO,PHEV
11113575221,Carabanchel,https://wikidata.org/entity/Q1001991,SANISIDRO,https://wikidata.org/entity/Q3813733,TURISMO,CeroEmisiones,ELECTRICO
11113307943,Carabanchel,https://wikidata.org/entity/Q1001991,SANISIDRO,https://wikidata.org/entity/Q3813733,TURISMO,CeroEmisiones,ELECTRICO
11113610137,Carabanchel,https://wikidata.org/entity/Q1001991,SANISIDRO,https://wikidata.org/entity/Q3813733,TURISMO,CeroEmisiones,PHEV
11113432132,Carabanchel,https://wikidata.org/entity/Q1001991,SANISIDRO,https://wikidata.org/entity/Q3813733,TURISMO,CeroEmisiones,ELECTRICO
10103112433,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,ELECTRICO
10103597774,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,ELECTRICO
10103537347,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,ELECTRICO
10103493214,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,ELECTRICO
10103293999,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,PHEV
10103431228,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,PHEV
10103731081,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,PHEV
10103673138,Latina,https://wikidata.org/entity/Q794954,LUCERO,https://wikidata.org/entity/Q31162,TURISMO,CeroEmisiones,ELECTRICO
773557043,Chamberi,https://wikidata.org/entity/Q1763370,TRAFALGAR,https://wikidata.org/entity/Q10384027,TURISMO,CeroEmisiones,ELECTRICO
773577931,Chamberi,https://wikidata.org/entity/Q1763370,TRAFALGAR,https://wikidata.org/entity/Q10384027,TURISMO,CeroEmisiones,ELECTRICO
773625702,Chamberi,https://wikidata.org/entity/Q1763370,TRAFALGAR,https://wikidata.org/entity/Q10384027,TURISMO,CeroEmisiones,ELECTRICO
773309046,Chamberi,https://wikidata.org/entity/Q1763370,TRAFALGAR,https://wikidata.org/entity/Q10384027,TURISMO,CeroEmisiones,ELECTRICO
773831185,Chamberi,https://wikidata.org/entity/Q1763370,TRAFALGAR,https://wikidata.org/entity/Q10384027,TURISMO,ECO,PHEV
774895875,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,CAMION,CeroEmisiones,ELECTRICO
774365542,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774624560,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
77465323,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774324069,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774738035,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
774478043,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
774729330,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
77410905,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
774819608,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774871421,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,PHEV
774678327,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
774525464,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,CeroEmisiones,ELECTRICO
10104595878,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104876310,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104817169,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104518548,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104173179,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104609388,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104656270,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104198996,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104676736,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104716776,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,PHEV
10104690543,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104518990,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,CeroEmisiones,ELECTRICO
10104864012,Latina,https://wikidata.org/entity/Q794954,ALUCHE,https://wikidata.org/entity/Q31140,TURISMO,ECO,PHEV
12121185289,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,PHEV
12121154738,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
12121131037,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
12121625982,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
12121393619,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,PHEV
12121577926,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,PHEV
12121928734,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
12121556839,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,PHEV
12121304684,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,PHEV
12121630715,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
12121242741,Usera,https://wikidata.org/entity/Q953368,ORCASITAS,https://wikidata.org/entity/Q3773941,TURISMO,CeroEmisiones,ELECTRICO
10101319312,Latina,https://wikidata.org/entity/Q794954,LOSCARMENES,https://wikidata.org/entity/Q10319792,TURISMO,CeroEmisiones,PHEV
10101927980,Latina,https://wikidata.org/entity/Q794954,LOSCARMENES,https://wikidata.org/entity/Q10319792,TURISMO,CeroEmisiones,ELECTRICO
10101691896,Latina,https://wikidata.org/entity/Q794954,LOSCARMENES,https://wikidata.org/entity/Q10319792,TURISMO,CeroEmisiones,PHEV
774670902,Chamberi,https://wikidata.org/entity/Q1763370,ALMAGRO,https://wikidata.org/entity/Q10954432,TURISMO,ECO,PHEV
12122790887,Usera,https://wikidata.org/entity/Q953368,ORCASUR,https://wikidata.org/entity/Q10341270,TURISMO,CeroEmisiones,ELECTRICO
10105792034,Latina,https://wikidata.org/entity/Q794954,CAMPAMENTO,https://wikidata.org/entity/Q31169,TURISMO,CeroEmisiones,ELECTRICO
10105909215,Latina,https://wikidata.org/entity/Q794954,CAMPAMENTO,https://wikidata.org/entity/Q31169,TURISMO,CeroEmisiones,ELECTRICO
1010582107,Latina,https://wikidata.org/entity/Q794954,CAMPAMENTO,https://wikidata.org/entity/Q31169,TURISMO,CeroEmisiones,PHEV
10105202093,Latina,https://wikidata.org/entity/Q794954,CAMPAMENTO,https://wikidata.org/entity/Q31169,TURISMO,CeroEmisiones,PHEV
10105914384,Latina,https://wikidata.org/entity/Q794954,CAMPAMENTO,https://wikidata.org/entity/Q31169,TURISMO,CeroEmisiones,PHEV
11114641786,Carabanchel,https://wikidata.org/entity/Q1001991,VISTAALEGRE,https://wikidata.org/entity/Q3813741,TURISMO,CeroEmisiones,ELECTRICO
11114164054,Carabanchel,https://wikidata.org/entity/Q1001991,VISTAALEGRE,https://wikidata.org/entity/Q3813741,TURISMO,CeroEmisiones,PHEV
11114127946,Carabanchel,https://wikidata.org/entity/Q1001991,VISTAALEGRE,https://wikidata.org/entity/Q3813741,TURISMO,CeroEmisiones,PHEV
11114792619,Carabanchel,https://wikidata.org/entity/Q1001991,VISTAALEGRE,https://wikidata.org/entity/Q3813741,TURISMO,CeroEmisiones,PHEV
11114956361,Carabanchel,https://wikidata.org/entity/Q1001991,VISTAALEGRE,https://wikidata.org/entity/Q3813741,TURISMO,CeroEmisiones,ELECTRICO
12123720147,Usera,https://wikidata.org/entity/Q953368,SANFERMIN,https://wikidata.org/entity/Q71758,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
12123679499,Usera,https://wikidata.org/entity/Q953368,SANFERMIN,https://wikidata.org/entity/Q71758,TURISMO,CeroEmisiones,PHEV
12123650183,Usera,https://wikidata.org/entity/Q953368,SANFERMIN,https://wikidata.org/entity/Q71758,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
10106983152,Latina,https://wikidata.org/entity/Q794954,CUATROVIENTOS,https://wikidata.org/entity/Q5191881,TURISMO,CeroEmisiones,ELECTRICO
1010630823,Latina,https://wikidata.org/entity/Q794954,CUATROVIENTOS,https://wikidata.org/entity/Q5191881,TURISMO,CeroEmisiones,PHEV
10106620895,Latina,https://wikidata.org/entity/Q794954,CUATROVIENTOS,https://wikidata.org/entity/Q5191881,TURISMO,CeroEmisiones,ELECTRICO
775432732,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,ELECTRICO
775286767,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,ELECTRICO
775968844,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775280770,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,ELECTRICO
775776021,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775925532,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775793236,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
775331328,Chamberi,https://wikidata.org/entity/Q1763370,RIOSROSAS,https://wikidata.org/entity/Q10366270,TURISMO,CeroEmisiones,PHEV
10107537923,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
10107524576,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
1010737630,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
1010750978,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
10107817524,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,PHEV
10107285489,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
10107801243,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,PHEV
10107974555,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,PHEV
10107176843,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
1010749160,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
10107971425,Latina,https://wikidata.org/entity/Q794954,AGUILAS,https://wikidata.org/entity/Q5971372,TURISMO,CeroEmisiones,ELECTRICO
12124612653,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,ELECTRICO
12124437620,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,PHEV
12124840960,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,ELECTRICO
10102904727,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,ELECTRICO
10102618148,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,PHEV
10102504999,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,PHEV
10102825482,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,PHEV
10102539719,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,PHEV
1010285701,Latina,https://wikidata.org/entity/Q794954,PUERTADELANGEL,https://wikidata.org/entity/Q31142,TURISMO,CeroEmisiones,ELECTRICO
11115730014,Carabanchel,https://wikidata.org/entity/Q1001991,PUERTABONITA,https://wikidata.org/entity/Q3813762,TURISMO,CeroEmisiones,PHEV
11116243073,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,CAMION,CeroEmisiones,ELECTRICO
776191242,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,PHEV
776495370,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,ELECTRICO
776904923,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,PHEV
776209397,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,CeroEmisiones,ELECTRICO
12125230898,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
12125925439,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
12125615191,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
1212568593,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,PHEV
1212558523,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,PHEV
12125498265,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
12125257124,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
11116885944,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
1111619289,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
11116818911,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,PHEV
11116902301,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
11116162346,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
1111674346,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
11116835034,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
11116681536,Carabanchel,https://wikidata.org/entity/Q1001991,BUENAVISTA,https://wikidata.org/entity/Q953929,TURISMO,CeroEmisiones,ELECTRICO
776806996,Chamberi,https://wikidata.org/entity/Q1763370,VALLEHERMOSO,https://wikidata.org/entity/Q6122685,TURISMO,ECO,PHEV
11110235203,Carabanchel,https://wikidata.org/entity/Q1001991,--,,TURISMO,CeroEmisiones,ELECTRICO
