ID,DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
221547467,Arganzuela,IMPERIAL,TURISMO,ECO,PHEV
335201963,Retiro,LOSJERONIMOS,TURISMO,SinDistintivoAmbiental,PHEV
223393629,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
223961731,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
223781629,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
225388320,Arganzuela,DELICIAS,CAMION,CeroEmisiones,ELECTRICO
225168626,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225496168,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225107903,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225925466,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225611694,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225309442,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
336403817,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336771194,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336229008,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336631503,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
33619550,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336374498,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336321694,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336522001,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
441362780,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
222727659,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222321615,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222222079,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222370865,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222514552,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222107659,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222266718,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222891202,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
222527302,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222779357,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222943455,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222644372,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222517013,Arganzuela,ACACIAS,TURISMO,ECO,PHEV
441473861,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441925796,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441753517,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441342174,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441722560,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441982780,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441402932,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
44177560,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441823855,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441118382,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
442114180,Salamanca,GOYA,CAMION,CeroEmisiones,ELECTRICO
226947710,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226164680,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226988092,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226977435,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226385175,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
22656442,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
227756312,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,ELECTRICO
44258287,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442720086,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442842246,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442376936,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442559379,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442415174,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442975571,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442447084,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
224204326,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224240953,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224104708,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
22427203,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224678086,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
22460488,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224723191,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
223522008,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
223705663,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
223476483,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
223806352,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
223858876,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
331642238,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331822024,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331862815,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331989272,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331362266,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331878026,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331684433,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331540399,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
44313464,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
443144894,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
443766272,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
443984778,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,PHEV
443190334,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,PHEV
44343588,Salamanca,FUENTEDELBERRO,TURISMO,ECO,PHEV
224755642,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224853686,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224594154,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224473114,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224114307,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224922280,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224270429,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
225397802,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225364966,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225207462,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225498508,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
22519910,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225411709,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225928579,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
22515427,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225600081,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
332272183,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332929305,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332882203,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332684037,Retiro,ADELFAS,TURISMO,ECO,PHEV
111495578,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111332581,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111958709,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
111743488,Centro,PALACIO,TURISMO,CeroEmisiones,ELECTRICO
444684380,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
444935586,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
444460705,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
444564999,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,PHEV
444182161,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,PHEV
444586040,Salamanca,GUINDALERA,TURISMO,CeroEmisiones,ELECTRICO
226254920,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226603204,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226934170,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226684283,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226234663,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226908235,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226313125,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226877182,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226784829,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226810853,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226924357,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226682605,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226775652,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226318785,Arganzuela,PALOSDELAFRONTERA,TURISMO,ECO,PHEV
225110961,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225734274,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225299789,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225306306,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225566869,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
2257855,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
22543274,Arganzuela,DELICIAS,TURISMO,ECO,PHEV
333409547,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333500351,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333442570,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333125319,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333145707,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333497850,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333866557,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
445567032,Salamanca,LISTA,TURISMO,CeroEmisiones,ELECTRICO
44570544,Salamanca,LISTA,TURISMO,CeroEmisiones,PHEV
445448677,Salamanca,LISTA,TURISMO,CeroEmisiones,ELECTRICO
445730712,Salamanca,LISTA,TURISMO,CeroEmisiones,ELECTRICO
112933514,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
112507359,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
11249108,Centro,EMBAJADORES,TURISMO,CeroEmisiones,ELECTRICO
331679264,Retiro,PACIFICO,CAMION,CeroEmisiones,ELECTRICO
226758350,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
22661613,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226310391,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226147311,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
331983125,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331151617,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331498202,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331229349,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331720876,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331742719,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331311176,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331822158,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331483445,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331899259,Retiro,PACIFICO,TURISMO,ECO,PHEV
227872811,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,ELECTRICO
446424942,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
446257259,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
446288131,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
44669697,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,ELECTRICO
446254862,Salamanca,CASTELLANA,TURISMO,CeroEmisiones,PHEV
44652026,Salamanca,CASTELLANA,TURISMO,ECO,PHEV
334374697,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334838328,Retiro,IBIZA,TURISMO,CeroEmisiones,PHEV
334227978,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334592965,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334416207,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
331667584,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331127786,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331705691,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331641120,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331886269,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
55033900,Chamartin,--,TURISMO,CeroEmisiones,ELECTRICO
33242224,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332785350,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332890770,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
332664658,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332487320,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
551126889,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
55119906,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
551912586,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
551555607,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551461599,Chamartin,ELVISO,TURISMO,CeroEmisiones,ELECTRICO
551892722,Chamartin,ELVISO,TURISMO,CeroEmisiones,PHEV
335444848,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335868907,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
33523454,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335994388,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335125374,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335130913,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335227302,Retiro,LOSJERONIMOS,TURISMO,ECO,PHEV
11394350,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
113327833,Centro,CORTES,TURISMO,CeroEmisiones,PHEV
113252306,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
113261876,Centro,CORTES,TURISMO,CeroEmisiones,ELECTRICO
333650885,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333332012,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333408186,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333520171,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333885456,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
332941374,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332203970,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
33244658,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332185685,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332110558,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332755910,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332598173,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332212465,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332198399,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332562297,Retiro,ADELFAS,TURISMO,ECO,PHEV
552681505,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
55279124,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
552185315,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,PHEV
552465702,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,PHEV
552379872,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
552654848,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,PHEV
55256566,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,PHEV
552895004,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
552409271,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
552196934,Chamartin,PROSPERIDAD,TURISMO,CeroEmisiones,ELECTRICO
336160842,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336627205,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336495896,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336263958,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336902609,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336547535,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336450975,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
333644633,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333798347,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333386718,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333135588,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333968509,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333331794,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333704770,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333898741,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
333733418,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
333575466,Retiro,ESTRELLA,TURISMO,CeroEmisiones,ELECTRICO
3339001,Retiro,ESTRELLA,TURISMO,CeroEmisiones,PHEV
553386168,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,PHEV
553354437,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,PHEV
553273839,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
553574592,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,ELECTRICO
553505451,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,PHEV
553907257,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,PHEV
553225177,Chamartin,CIUDADJARDIN,TURISMO,CeroEmisiones,PHEV
441741739,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441504555,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
4414803,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
4414007,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441588985,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441395834,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,ELECTRICO
441683964,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441220480,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
33461461,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334206428,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334165609,Retiro,IBIZA,TURISMO,CeroEmisiones,PHEV
334306779,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
33457729,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
114577836,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
114129306,Centro,JUSTICIA,TURISMO,CeroEmisiones,ELECTRICO
11450265,Centro,JUSTICIA,TURISMO,CeroEmisiones,PHEV
442271094,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442264277,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442220727,Salamanca,GOYA,TURISMO,CeroEmisiones,ELECTRICO
442335332,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442490948,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442853015,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
442646991,Salamanca,GOYA,TURISMO,CeroEmisiones,PHEV
335617133,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335259585,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335595458,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
442621185,Salamanca,GOYA,TURISMO,ECO,PHEV
115617682,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115585581,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
115635121,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
115806314,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115545274,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,ELECTRICO
115965904,Centro,UNIVERSIDAD,TURISMO,CeroEmisiones,PHEV
55414047,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554432189,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554987944,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,PHEV
554205660,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
55473255,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
554785962,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554294238,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,PHEV
554766229,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554626723,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554822017,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554984076,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,PHEV
554686064,Chamartin,HISPANOAMERICA,TURISMO,CeroEmisiones,ELECTRICO
554427688,Chamartin,HISPANOAMERICA,TURISMO,ECO,PHEV
554945971,Chamartin,HISPANOAMERICA,TURISMO,ECO,PHEV
336691625,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336212642,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
33641603,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336235585,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
3369603,Retiro,NINOJESUS,TURISMO,CeroEmisiones,ELECTRICO
336558544,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336715330,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336256194,Retiro,NINOJESUS,TURISMO,CeroEmisiones,PHEV
336545631,Retiro,NINOJESUS,TURISMO,ECO,PHEV
336838084,Retiro,NINOJESUS,TURISMO,ECO,PHEV
334978639,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334293677,Retiro,IBIZA,TURISMO,CeroEmisiones,PHEV
334374940,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334835181,Retiro,IBIZA,TURISMO,CeroEmisiones,PHEV
33473796,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
334780556,Retiro,IBIZA,TURISMO,CeroEmisiones,PHEV
334179376,Retiro,IBIZA,TURISMO,CeroEmisiones,ELECTRICO
443594700,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
443890174,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
443917123,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,PHEV
443900615,Salamanca,FUENTEDELBERRO,TURISMO,CeroEmisiones,ELECTRICO
116780799,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116328205,Centro,SOL,TURISMO,CeroEmisiones,PHEV
116210305,Centro,SOL,TURISMO,CeroEmisiones,PHEV
554217503,Chamartin,HISPANOAMERICA,TURISMO,ECO,PHEV
554246040,Chamartin,HISPANOAMERICA,TURISMO,ECO,PHEV
2201173,Arganzuela,--,TURISMO,CeroEmisiones,ELECTRICO
22084034,Arganzuela,--,TURISMO,CeroEmisiones,PHEV
220988010,Arganzuela,--,TURISMO,CeroEmisiones,PHEV
220365573,Arganzuela,--,TURISMO,CeroEmisiones,ELECTRICO
335618107,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335385166,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335561875,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335986166,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335212180,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335746956,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335107053,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,PHEV
335281700,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
335910081,Retiro,LOSJERONIMOS,TURISMO,CeroEmisiones,ELECTRICO
441253537,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441343930,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
441392884,Salamanca,RECOLETOS,TURISMO,CeroEmisiones,PHEV
221424727,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221272144,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
221849104,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
221364739,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
